Date Time,wind_all_real_time,wind_installed_capacity,elia_day_ahead,elia_hour_ahead,elia_week_ahead
09/11/2020 23,348.27,4460.829000000003,244.415,451.4075,515.345
10/11/2020 00,302.96250000000003,4460.829000000003,263.28499999999997,403.3275,667.62
10/11/2020 01,248.15,4460.829000000003,150.1275,283.0475,662.5575
10/11/2020 02,192.20250000000001,4460.829000000003,163.91750000000002,250.17000000000002,685.0825
10/11/2020 03,134.71,4460.829000000003,125.8,205.42249999999999,659.715
10/11/2020 04,155.5975,4460.829000000003,101.3625,163.6725,682.7325
10/11/2020 05,60.0375,4460.829000000003,152.36,152.10000000000002,696.6975
10/11/2020 06,38.1275,4460.829000000003,196.8,152.4975,678.1475
10/11/2020 07,40.4925,4460.829000000003,154.7175,77.03,762.5049999999999
10/11/2020 08,77.84,4460.829000000003,94.47500000000001,88.595,734.6949999999999
10/11/2020 09,101.32249999999999,4460.829000000003,148.04749999999999,90.58500000000001,734.7924999999999
10/11/2020 10,90.4625,4460.829000000003,201.49,117.9125,742.3475000000001
10/11/2020 11,56.37,4460.829000000003,182.6175,159.45499999999998,724.2850000000001
10/11/2020 12,39.055,4460.829000000003,166.46499999999997,221.32,698.4125
10/11/2020 13,98.09,4460.829000000003,230.54500000000002,64.7175,670.76
10/11/2020 14,26.6725,4460.829000000003,186.65,81.275,663.2775
10/11/2020 15,25.575000000000003,4460.829000000003,102.85249999999999,125.11250000000001,618.6875
10/11/2020 16,44.552499999999995,4460.829000000003,58.065000000000005,115.05000000000001,540.7325
10/11/2020 17,48.02250000000001,4460.829000000003,52.945,84.2725,484.7975
10/11/2020 18,35.19,4460.829000000003,60.31,78.96000000000001,442.76000000000005
10/11/2020 19,53.942499999999995,4460.829000000003,69.19500000000001,138.39999999999998,414.2575
10/11/2020 20,35.597500000000004,4460.829000000003,78.9375,151.06,390.36249999999995
10/11/2020 21,33.145,4460.829000000003,84.16,173.33,361.96250000000003
10/11/2020 22,81.5075,4460.829000000003,110.2075,227.5425,348.5775
10/11/2020 23,242.5125,4460.829000000003,117.2525,297.48,336.9125
11/11/2020 00,196.8325,4460.829000000003,291.0275,319.97,197.295
11/11/2020 01,126.0225,4460.829000000003,223.5175,313.7075,192.43
11/11/2020 02,86.99,4460.829000000003,250.14249999999998,333.0175,186.5025
11/11/2020 03,141.255,4460.829000000003,249.29500000000002,334.8075,187.41
11/11/2020 04,77.09,4460.829000000003,234.4675,345.31000000000006,208.36
11/11/2020 05,81.885,4460.829000000003,274.595,378.52750000000003,228.5975
11/11/2020 06,174.355,4460.829000000003,229.885,436.685,219.9075
11/11/2020 07,181.895,4460.829000000003,311.8125,402.4475,214.64249999999998
11/11/2020 08,192.995,4460.829000000003,389.33,503.90999999999997,186.855
11/11/2020 09,226.13250000000002,4460.829000000003,528.245,579.0325,165.6075
11/11/2020 10,270.2625,4460.829000000003,614.665,721.2574999999999,164.6725
11/11/2020 11,361.375,4460.829000000003,756.48,900.9775,181.20250000000001
11/11/2020 12,595.795,4460.829000000003,924.6999999999999,1044.3400000000001,189.5275
11/11/2020 13,635.28,4460.829000000003,1066.8674999999998,900.8725000000001,195.45999999999998
11/11/2020 14,874.035,4460.829000000003,1051.9375,1163.1125000000002,228.76749999999998
11/11/2020 15,886.88,4460.829000000003,1035.3525,1441.7475,294.50750000000005
11/11/2020 16,1000.0725,4460.829000000003,1097.72,1638.29,333.32
11/11/2020 17,1327.8975,4460.829000000003,1222.9575,1747.7925,364.185
11/11/2020 18,1644.4325,4460.829000000003,1501.46,1912.745,402.7375
11/11/2020 19,2067.1525,4460.829000000003,1758.1675,2023.835,402.725
11/11/2020 20,2169.3125,4460.829000000003,1958.1699999999998,2300.69,406.0775
11/11/2020 21,2297.34,4460.829000000003,2107.82,2443.95,411.38499999999993
11/11/2020 22,2435.6549999999997,4460.829000000003,2160.205,2593.11,425.3125
11/11/2020 23,2727.08,4460.829000000003,2146.1325,2689.0025,438.48249999999996
12/11/2020 00,2952.1475,4460.829000000003,2636.7975,2808.2025000000003,509.6975
12/11/2020 01,3081.2675,4460.829000000003,2761.2925,2902.6349999999998,545.29
12/11/2020 02,3154.2075,4460.829000000003,2821.4874999999997,2929.0725,567.175
12/11/2020 03,3150.3575,4460.829000000003,2864.7074999999995,2949.4399999999996,584.54
12/11/2020 04,3234.1075,4460.829000000003,2949.5525,2982.3925,615.0425
12/11/2020 05,3149.3775,4460.829000000003,2983.4925,2952.0375000000004,637.51
12/11/2020 06,3003.3849999999993,4460.829000000003,2931.3250000000003,2890.4775000000004,646.6075000000001
12/11/2020 07,2817.1800000000003,4460.829000000003,2905.8675,2709.7225,688.8325
12/11/2020 08,2725.04,4460.829000000003,2842.8599999999997,2718.505,700.7574999999999
12/11/2020 09,2711.3824999999997,4460.829000000003,2734.7225000000003,2606.42,694.7700000000001
12/11/2020 10,2735.6349999999998,4460.829000000003,2634.4575,2594.45,694.0325
12/11/2020 11,2693.9625,4460.829000000003,2525.8775,2574.46,703.7075
12/11/2020 12,2462.9474999999998,4460.829000000003,2488.615,2492.45,710.5474999999999
12/11/2020 13,2353.3575,4460.829000000003,2258.8875,2047.7424999999998,726.7575
12/11/2020 14,2087.1449999999995,4460.829000000003,1929.13,1879.8975,761.8775
12/11/2020 15,1572.1275,4460.829000000003,1596.9575,1646.8249999999998,792.615
12/11/2020 16,1285.1175,4460.829000000003,1283.46,1519.395,835.435
12/11/2020 17,1289.3875,4460.829000000003,1057.76,1912.8249999999998,899.9499999999999
12/11/2020 18,1626.7175,4460.829000000003,1052.5349999999999,1705.335,896.485
12/11/2020 19,1683.995,4460.829000000003,1113.7825,1236.775,885.9875000000001
12/11/2020 20,1425.9225000000001,4460.829000000003,1111.5275,1377.7725,816.45
12/11/2020 21,1474.685,4460.829000000003,1190.2,1534.685,760.2675
12/11/2020 22,1484.1725000000001,4460.829000000003,1596.1025,1530.0800000000002,731.48
12/11/2020 23,1324.1275,4460.829000000003,1827.0649999999998,1453.6324999999997,738.975
13/11/2020 00,1436.5825,4460.829000000003,1493.8075000000001,1481.8049999999998,541.8375000000001
13/11/2020 01,1463.1875,4460.829000000003,1451.5025,1426.2,530.015
13/11/2020 02,1694.835,4460.829000000003,1551.7925,1611.2325,542.29
13/11/2020 03,1807.3325,4460.829000000003,1693.37,1782.3025,549.8525000000001
13/11/2020 04,2124.6675,4460.829000000003,1949.545,1987.1325,584.405
13/11/2020 05,2441.1775,4460.829000000003,2159.1800000000003,2180.2525,614.865
13/11/2020 06,2541.4325,4460.829000000003,2148.24,2331.8325,636.3050000000001
13/11/2020 07,2622.2275,4460.829000000003,2264.6425,2331.06,653.2
13/11/2020 08,2605.8575,4460.829000000003,2383.805,2520.1825,626.3874999999999
13/11/2020 09,2309.1899999999996,4460.829000000003,2420.11,2496.83,572.3900000000001
13/11/2020 10,2646.0825000000004,4460.829000000003,2443.5025,2582.5525,557.395
13/11/2020 11,2801.6049999999996,4460.829000000003,2487.4725,2636.8575,574.3175
13/11/2020 12,2603.38,4460.829000000003,2528.8125,2632.7875,581.6225
13/11/2020 13,2573.91,4460.829000000003,2552.2300000000005,2310.8025,582.065
13/11/2020 14,2031.8474999999999,4460.829000000003,2519.8799999999997,2264.9624999999996,587.755
13/11/2020 15,2104.365,4460.829000000003,2032.545,2248.2725,657.2125000000001
13/11/2020 16,2006.0674999999999,4460.829000000003,1433.1874999999998,2343.71,799.1
13/11/2020 17,1642.9750000000001,4460.829000000003,1275.915,1971.2024999999999,925.7925
13/11/2020 18,1136.2275,4460.829000000003,1016.15,1133.2024999999999,1038.7275
13/11/2020 19,1007.8675,4460.829000000003,671.5125,718.495,1115.625
13/11/2020 20,942.9175,4460.829000000003,541.7025,630.3325,1129.7875
13/11/2020 21,785.18,4460.829000000003,635.395,563.005,1153.1625
13/11/2020 22,602.8875,4460.829000000003,679.1025,623.515,1197.3525
13/11/2020 23,499.815,4460.829000000003,654.8025,904.075,1171.16
14/11/2020 00,648.0525,4460.829000000003,873.535,863.665,1293.4525
14/11/2020 01,882.1975,4460.829000000003,931.5324999999999,621.2925,1228.85
14/11/2020 02,827.8299999999999,4460.829000000003,901.915,728.795,1182.6275
14/11/2020 03,706.6975,4460.829000000003,940.1899999999999,969.4025,1109.265
14/11/2020 04,740.4725,4460.829000000003,970.1925000000001,1058.2025,1074.755
14/11/2020 05,807.62,4460.829000000003,1218.9924999999998,986.0474999999999,1069.2325
14/11/2020 06,1044.4375,4460.829000000003,1514.3325,1003.2225000000001,1040.4375
14/11/2020 07,1426.33,4460.829000000003,1996.96,1385.8450000000003,1071.01
14/11/2020 08,2221.745,4460.829000000003,2305.735,1956.7125,1113.9650000000001
14/11/2020 09,2421.2175,4460.829000000003,2427.2275,2340.9975,1134.6525000000001
14/11/2020 10,2530.6825,4460.829000000003,2473.725,2536.53,1143.7875000000001
14/11/2020 11,2675.4425,4460.829000000003,2577.2125,2613.6025,1174.0
14/11/2020 12,2765.0475,4460.829000000003,2667.0275,2693.31,1255.9175
14/11/2020 13,2717.485,4460.829000000003,2651.54,2606.69,1235.02
14/11/2020 14,2627.0125,4460.829000000003,2595.8075,2615.06,1237.6025
14/11/2020 15,2634.9175,4460.829000000003,2596.4799999999996,2686.1625,1238.045
14/11/2020 16,2608.5725,4460.829000000003,2701.0875,2818.0150000000003,1278.9925
14/11/2020 17,2810.625,4460.829000000003,2834.45,2927.86,1365.0575
14/11/2020 18,3057.08,4460.829000000003,2999.3475,3002.8225,1330.5725
14/11/2020 19,3334.3125,4460.829000000003,3072.1125,3034.1375,1343.685
14/11/2020 20,3359.1450000000004,4460.829000000003,3106.3225,3059.5074999999997,1360.78
14/11/2020 21,3421.8575,4460.829000000003,3148.4174999999996,3073.6674999999996,1372.145
14/11/2020 22,3443.8149999999996,4460.829000000003,3171.3025,3115.2075,1394.8825
14/11/2020 23,3376.4024999999997,4460.829000000003,3165.1425,3130.3975,1410.4774999999997
15/11/2020 00,3332.5275,4460.829000000003,3088.7625,3123.8425,1789.3725
15/11/2020 01,3248.84,4460.829000000003,3066.58,3109.4625,1825.9824999999998
15/11/2020 02,3248.63,4460.829000000003,3045.9175,3074.175,1785.2525
15/11/2020 03,3282.925,4460.829000000003,3038.495,3038.7225,1828.2075
15/11/2020 04,3317.7225000000003,4460.829000000003,3060.2725,3071.01,1888.46
15/11/2020 05,3347.325,4460.829000000003,3110.3450000000003,3150.0200000000004,1925.865
15/11/2020 06,3397.7374999999997,4460.829000000003,3171.5899999999997,3218.2325,1956.5149999999999
15/11/2020 07,3443.9575,4460.829000000003,3229.3250000000003,3308.8425,1994.1975000000002
15/11/2020 08,3474.91,4460.829000000003,3284.7825000000003,3339.6375,1992.8375
15/11/2020 09,3537.9249999999997,4460.829000000003,3323.95,3351.275,2007.3999999999999
15/11/2020 10,3568.26,4460.829000000003,3360.3225,3372.0675,2006.045
15/11/2020 11,3601.935,4460.829000000003,3380.0825,3419.8025000000002,2029.7325
15/11/2020 12,3596.495,4460.829000000003,3409.1875,3453.59,2070.2349999999997
15/11/2020 13,3607.055,4460.829000000003,3422.7450000000003,3460.795,2079.4125
15/11/2020 14,3612.0150000000003,4460.829000000003,3402.2574999999997,3434.1125,2081.5425
15/11/2020 15,3552.1850000000004,4460.829000000003,3384.5775,3427.495,2126.2250000000004
15/11/2020 16,3488.4925000000003,4460.829000000003,3379.4825,3418.75,2226.195
15/11/2020 17,3503.8999999999996,4460.829000000003,3309.6549999999997,3381.3650000000002,2294.4025
15/11/2020 18,3355.6175000000003,4460.829000000003,3185.5625,3293.1349999999998,2307.255
15/11/2020 19,3341.0375,4460.829000000003,3133.225,3293.4449999999997,2315.71
15/11/2020 20,3370.3525,4460.829000000003,3235.1025,3324.8549999999996,2294.2425
15/11/2020 21,3442.9125000000004,4460.829000000003,3337.615,3329.9750000000004,2309.175
15/11/2020 22,3529.4975000000004,4460.829000000003,3412.4700000000003,3408.2200000000003,2314.4025
15/11/2020 23,3484.3375,4460.829000000003,3436.9325,3395.43,2277.275
16/11/2020 00,3358.9775,4460.829000000003,3414.4000000000005,3363.22,2664.76
16/11/2020 01,3174.3675000000003,4460.829000000003,3328.135,3312.9725,2621.9725
16/11/2020 02,3222.5975,4460.829000000003,3249.1825,3224.3475,2496.62
16/11/2020 03,3286.5724999999998,4460.829000000003,3198.9975,3113.1075,2386.525
16/11/2020 04,3141.3250000000003,4460.829000000003,3161.54,3102.8599999999997,2228.7374999999997
16/11/2020 05,3147.8025,4460.829000000003,3117.9775,3113.295,2068.0325000000003
16/11/2020 06,3147.7699999999995,4460.829000000003,3038.4275000000002,3057.5824999999995,1904.8225
16/11/2020 07,3088.37,4460.829000000003,2986.5350000000003,3003.51,1686.4625
16/11/2020 08,3004.83,4460.829000000003,2946.3824999999997,3023.4649999999997,1711.1375
16/11/2020 09,2858.3450000000003,4460.829000000003,2925.09,2995.84,1582.4275
16/11/2020 10,2891.145,4460.829000000003,2958.1674999999996,2924.94,1471.2625000000003
16/11/2020 11,2872.0225,4460.829000000003,2985.455,2906.5325000000003,1364.9125
16/11/2020 12,2563.9975,4460.829000000003,2989.4625000000005,2862.645,1431.6625
16/11/2020 13,2776.0650000000005,4460.829000000003,2872.0199999999995,2679.63,1337.53
16/11/2020 14,2785.4575,4460.829000000003,2740.7075000000004,2549.685,1266.0075
16/11/2020 15,2585.9300000000003,4460.829000000003,2666.42,2516.0650000000005,1302.94
16/11/2020 16,2404.4375,4460.829000000003,2457.1150000000002,2473.92,1260.865
16/11/2020 17,2028.91,4460.829000000003,2086.6525,2268.7025000000003,1231.0525
16/11/2020 18,2017.04,4460.829000000003,1888.545,2040.5475000000001,1164.9025000000001
16/11/2020 19,2196.7475000000004,4460.829000000003,1868.97,2138.73,1137.8475
16/11/2020 20,2503.4449999999997,4460.829000000003,1790.1149999999998,2376.195,1177.61
16/11/2020 21,2259.2825,4460.829000000003,2012.2175000000002,2546.4350000000004,1210.9650000000001
16/11/2020 22,2555.0425,4460.829000000003,2226.245,2656.5825,1286.6374999999998
16/11/2020 23,2700.0375,4460.829000000003,2335.8725000000004,2819.4399999999996,1435.995
17/11/2020 00,2809.29,4460.829000000003,2245.7549999999997,2884.42,854.2825
17/11/2020 01,2902.8775,4460.829000000003,2523.1975,2898.0875,887.9649999999999
17/11/2020 02,2977.0225,4460.829000000003,2573.9725,2905.14,853.705
17/11/2020 03,3024.63,4460.829000000003,2678.4025,2922.1675,811.9925000000001
17/11/2020 04,3043.3125,4460.829000000003,2719.165,2978.2625,827.2175
17/11/2020 05,3041.8,4460.829000000003,2711.8075,2963.425,762.28
17/11/2020 06,2990.985,4460.829000000003,2684.75,2904.4025,781.0350000000001
17/11/2020 07,2881.59,4460.829000000003,2656.1575,2828.7200000000003,826.7425000000001
17/11/2020 08,2840.8050000000003,4460.829000000003,2627.2575,2787.1475,823.8050000000001
17/11/2020 09,2750.4925,4460.829000000003,2619.855,2694.6224999999995,833.205
17/11/2020 10,2584.5475,4460.829000000003,2584.3725000000004,2704.955,853.4100000000001
17/11/2020 11,2595.0075,4460.829000000003,2548.74,2747.0125,852.39
17/11/2020 12,2580.875,4460.829000000003,2544.41,2719.9725,868.7974999999999
17/11/2020 13,2728.175,4460.829000000003,2545.0150000000003,2591.875,899.045
17/11/2020 14,2678.25,4460.829000000003,2511.615,2564.3025,904.6875
17/11/2020 15,2487.6325,4460.829000000003,2477.1425,2562.96,965.75
17/11/2020 16,2325.3875000000003,4460.829000000003,2448.92,2582.2675,1041.0525
17/11/2020 17,2148.91,4460.829000000003,2438.99,2529.4375,1101.3574999999998
17/11/2020 18,2108.025,4460.829000000003,2359.605,2475.9775,1174.9624999999999
17/11/2020 19,1963.375,4460.829000000003,2298.0724999999998,2233.685,1238.3125
17/11/2020 20,1945.195,4460.829000000003,2167.585,2261.0,1282.69
17/11/2020 21,1989.6149999999998,4460.829000000003,2105.0275,2264.4125000000004,1331.535
17/11/2020 22,1821.4975,4460.829000000003,2106.785,2277.16,1352.625
17/11/2020 23,1697.6175,4460.829000000003,2033.7875,2248.465,1254.405
18/11/2020 00,1632.265,4460.829000000003,1970.4075,2149.9275,2014.68
18/11/2020 01,1420.0575,4460.829000000003,1863.3675,1579.17,2004.65
18/11/2020 02,1584.9325,4460.829000000003,1847.1225000000002,1777.6775,1969.5075000000002
18/11/2020 03,1613.4275,4460.829000000003,1934.87,1924.895,1969.9575
18/11/2020 04,1698.3075000000001,4460.829000000003,1961.9624999999999,2086.1575000000003,2015.8025
18/11/2020 05,1881.93,4460.829000000003,2106.285,2235.225,2025.9
18/11/2020 06,2275.0674999999997,4460.829000000003,2199.7025000000003,2352.4574999999995,2003.31
18/11/2020 07,2530.905,4460.829000000003,2357.92,2306.3075,2008.6025
18/11/2020 08,2652.885,4460.829000000003,2617.8975,2510.0724999999998,1965.065
18/11/2020 09,2726.1,4460.829000000003,2744.495,2509.005,1940.0749999999998
18/11/2020 10,2520.1375,4460.829000000003,2727.175,2572.5125,1964.375
18/11/2020 11,2385.4125,4460.829000000003,2657.8775,2694.0575000000003,2031.52
18/11/2020 12,2522.445,4460.829000000003,2646.1775,2691.3424999999997,2064.5275
18/11/2020 13,2591.155,4460.829000000003,2669.2225,2705.2250000000004,2082.9925000000003
18/11/2020 14,2446.4925,4460.829000000003,2824.63,2767.8725,2052.9425
18/11/2020 15,2448.0,4460.829000000003,2963.32,2815.7475,2037.2600000000002
18/11/2020 16,2658.5525,4460.829000000003,3045.815,2942.4125,2140.2549999999997
18/11/2020 17,3155.5325,4460.829000000003,3108.2725,2987.3275,2213.625
18/11/2020 18,3338.9075,4460.829000000003,3131.815,3016.7700000000004,2291.01
18/11/2020 19,3368.5625,4460.829000000003,3137.98,3217.7250000000004,2365.095
18/11/2020 20,3399.395,4460.829000000003,3110.5474999999997,3206.8125,2303.83
18/11/2020 21,3383.9725,4460.829000000003,3076.0175,3136.5475,2265.04
18/11/2020 22,3254.7374999999997,4460.829000000003,3048.545,3202.5125,2329.745
18/11/2020 23,3171.6050000000005,4460.829000000003,3009.7574999999997,3198.8,2320.0525
19/11/2020 00,3185.26,4544.829000000003,3116.375,3229.3925,2445.6625
19/11/2020 01,3184.1875000000005,4544.829000000003,3103.1275,3185.5675,2477.43
19/11/2020 02,3185.66,4544.829000000003,3080.1925,3140.47,2469.8725
19/11/2020 03,2988.735,4544.829000000003,3073.035,3129.5750000000003,2497.7075
19/11/2020 04,2978.815,4544.829000000003,3129.2749999999996,3239.3849999999998,2562.4900000000002
19/11/2020 05,3026.7725,4544.829000000003,3221.8525,3230.8325000000004,2611.2875000000004
19/11/2020 06,3067.245,4544.829000000003,3312.9075,3243.9300000000003,2629.685
19/11/2020 07,3192.4125,4544.829000000003,3373.4075,3293.2799999999997,2695.165
19/11/2020 08,3210.42,4544.829000000003,3394.9325,3138.3825,2838.905
19/11/2020 09,3098.0725,4544.829000000003,3402.4500000000003,3101.265,2801.0475
19/11/2020 10,3080.9100000000003,4544.829000000003,3420.195,3156.3575,2865.7975
19/11/2020 11,2859.8275000000003,4544.829000000003,3427.9825,3069.2999999999997,2947.17
19/11/2020 12,2571.6800000000003,4544.829000000003,3397.325,2845.1425,3003.6675
19/11/2020 13,2045.8824999999997,4544.829000000003,3321.5275,2249.1949999999997,2988.6249999999995
19/11/2020 14,1722.76,4544.829000000003,3234.3275000000003,2305.0975,2828.465
19/11/2020 15,2259.5425,4544.829000000003,3156.3774999999996,2439.1675,2689.44
19/11/2020 16,2331.0775,4544.829000000003,2975.0475,2479.5575,2643.1500000000005
19/11/2020 17,2234.3325,4544.829000000003,2469.9275,2166.4624999999996,2567.31
19/11/2020 18,1705.0849999999998,4544.829000000003,2278.7575,2008.7849999999999,2482.645
19/11/2020 19,1557.535,4544.829000000003,2146.415,1693.2700000000002,2444.6875
19/11/2020 20,1214.6425,4544.829000000003,2017.0949999999998,1921.8075,2330.9300000000003
19/11/2020 21,986.5525000000001,4544.829000000003,1811.2875,1974.35,2218.8575
19/11/2020 22,736.835,4544.829000000003,1337.1825,1874.9299999999998,2189.375
19/11/2020 23,840.3525,4544.829000000003,942.75,1707.3975000000003,2165.495
20/11/2020 00,792.5574999999999,4544.829000000003,1372.2275000000002,1458.835,2724.3375
20/11/2020 01,544.7925,4544.829000000003,1032.195,611.4350000000001,2728.8375
20/11/2020 02,381.0475,4544.829000000003,646.9300000000001,563.0825,2707.6225
20/11/2020 03,423.72,4544.829000000003,634.2450000000001,533.4625,2714.1949999999997
20/11/2020 04,529.4,4544.829000000003,650.125,610.0575,2727.0350000000003
20/11/2020 05,501.3525,4544.829000000003,750.9375,620.8149999999999,2690.9875
20/11/2020 06,435.775,4544.829000000003,587.7025,541.9075,2676.37
20/11/2020 07,449.2975,4544.829000000003,733.8075,385.3375,2503.4375
20/11/2020 08,442.2475,4544.829000000003,539.9175,336.345,2480.6
20/11/2020 09,275.735,4544.829000000003,379.635,273.1425,2489.855
20/11/2020 10,168.9125,4544.829000000003,243.48,297.3375,2531.1075
20/11/2020 11,158.8825,4544.829000000003,234.5325,275.105,2608.6525
20/11/2020 12,247.68,4544.829000000003,303.645,186.46,2611.6375
20/11/2020 13,388.4475,4544.829000000003,529.4825,369.82000000000005,2540.8650000000002
20/11/2020 14,612.4575,4544.829000000003,973.675,593.2125,2335.54
20/11/2020 15,835.8,4544.829000000003,1293.9875,883.8725,2209.9075
20/11/2020 16,991.1625,4544.829000000003,1020.2275,1169.4325000000001,2212.7774999999997
20/11/2020 17,1320.27,4544.829000000003,1229.075,1389.8925,2204.9425
20/11/2020 18,1735.68,4544.829000000003,1766.3474999999999,1696.6075,2116.03
20/11/2020 19,1936.8375,4544.829000000003,2264.5125,1774.745,2079.0150000000003
20/11/2020 20,2155.19,4544.829000000003,2465.31,2150.8075,2059.9425
20/11/2020 21,2435.3625,4544.829000000003,2554.5875,2376.7725,2065.13
20/11/2020 22,2787.3450000000003,4544.829000000003,2640.8725,2572.7650000000003,2027.2
20/11/2020 23,2928.8125,4544.829000000003,2736.2475,2734.1949999999997,1886.5725000000002
21/11/2020 00,2993.0425,4544.829000000003,2765.8275000000003,2830.695,1013.8549999999999
21/11/2020 01,3136.825,4544.829000000003,2810.2174999999997,2800.27,961.59
21/11/2020 02,3152.6349999999998,4544.829000000003,2797.71,2802.8975,915.5775
21/11/2020 03,3086.495,4544.829000000003,2812.3925,2829.28,915.3475
21/11/2020 04,3080.575,4544.829000000003,2819.16,2924.2400000000002,829.8875
21/11/2020 05,3098.1450000000004,4544.829000000003,2895.3775,2943.98,772.6175000000001
21/11/2020 06,3183.0950000000003,4544.829000000003,2913.4975,2882.4025,762.9649999999999
21/11/2020 07,3222.895,4544.829000000003,2972.135,2928.04,746.62
21/11/2020 08,3062.8075000000003,4544.829000000003,2979.2474999999995,2951.9,613.6175
21/11/2020 09,3035.1699999999996,4544.829000000003,2950.8675,2834.685,649.4100000000001
21/11/2020 10,2987.2374999999997,4544.829000000003,2924.9825,2937.17,756.3149999999999
21/11/2020 11,2862.64,4544.829000000003,2880.84,2995.13,921.7549999999999
21/11/2020 12,2723.045,4544.829000000003,2845.2450000000003,2956.705,974.3675000000001
21/11/2020 13,2785.3525,4544.829000000003,2808.9500000000003,2862.705,1047.2925
21/11/2020 14,2808.865,4544.829000000003,2799.3125,2769.8875000000003,1048.0500000000002
21/11/2020 15,2891.62,4544.829000000003,2830.9300000000003,2752.8825,1161.2775000000001
21/11/2020 16,2843.805,4544.829000000003,2867.8999999999996,2857.7975,1246.2075
21/11/2020 17,2758.2549999999997,4544.829000000003,2866.7374999999997,2850.2575,1411.6325000000002
21/11/2020 18,2740.29,4544.829000000003,2838.6875,2800.1125,1538.4499999999998
21/11/2020 19,2640.9725,4544.829000000003,2789.8775,2540.4325,1583.8825000000002
21/11/2020 20,2727.5175,4544.829000000003,2757.3100000000004,2661.665,1624.5275
21/11/2020 21,2802.0975,4544.829000000003,2774.87,2743.8450000000003,1698.8500000000001
21/11/2020 22,2835.455,4544.829000000003,2777.7125,2772.2924999999996,1917.8075
21/11/2020 23,2689.755,4544.829000000003,2765.925,2816.9674999999997,2070.4849999999997
22/11/2020 00,2576.07,4544.829000000003,2587.7174999999997,2769.2975,2296.8725
22/11/2020 01,2621.1225,4544.829000000003,2571.7825000000003,2675.05,2307.2975
22/11/2020 02,2501.76,4544.829000000003,2570.455,2641.0925,2289.34
22/11/2020 03,2476.1725,4544.829000000003,2503.0775,2643.4275,2266.26
22/11/2020 04,2237.155,4544.829000000003,2372.21,2650.81,2176.4175
22/11/2020 05,2090.505,4544.829000000003,2074.085,2503.905,2162.8125
22/11/2020 06,1750.515,4544.829000000003,1675.415,2081.9025,2170.8675
22/11/2020 07,1210.795,4544.829000000003,1315.365,1293.48,2136.5600000000004
22/11/2020 08,887.1500000000001,4544.829000000003,1064.0925,1158.8225,1988.2924999999998
22/11/2020 09,908.515,4544.829000000003,820.5975000000001,1037.0075,1950.9499999999998
22/11/2020 10,730.025,4544.829000000003,637.8399999999999,911.2850000000001,1861.0375000000001
22/11/2020 11,530.895,4544.829000000003,569.4525,792.0350000000001,1712.005
22/11/2020 12,430.2675,4544.829000000003,510.36249999999995,656.4775,1715.6625
22/11/2020 13,393.12,4544.829000000003,399.02750000000003,533.255,1727.0349999999999
22/11/2020 14,337.78249999999997,4544.829000000003,297.76,465.705,1693.2749999999999
22/11/2020 15,260.0675,4544.829000000003,219.05,456.4325,1731.6275
22/11/2020 16,223.015,4544.829000000003,196.29500000000002,483.91499999999996,1712.7575000000002
22/11/2020 17,318.14750000000004,4544.829000000003,190.33500000000004,513.9599999999999,1742.2099999999998
22/11/2020 18,407.5225,4544.829000000003,205.3675,552.8325,1693.975
22/11/2020 19,474.47249999999997,4544.829000000003,170.6925,544.3925,1604.8274999999999
22/11/2020 20,369.405,4544.829000000003,164.2475,541.5,1597.4425
22/11/2020 21,320.3725,4544.829000000003,169.5775,574.97,1574.5625
22/11/2020 22,387.99750000000006,4544.829000000003,155.555,668.8075,1551.99
22/11/2020 23,469.61750000000006,4544.829000000003,137.1075,828.47,1509.2224999999999
23/11/2020 00,475.83000000000004,4544.829000000003,765.6424999999999,760.125,919.0699999999999
23/11/2020 01,421.09250000000003,4544.829000000003,829.4800000000001,584.9849999999999,862.6025
23/11/2020 02,300.19,4544.829000000003,608.2175,565.4925,963.8025
23/11/2020 03,244.99999999999997,4544.829000000003,450.79999999999995,585.7149999999999,960.9200000000001
23/11/2020 04,218.80249999999998,4544.829000000003,585.0975000000001,525.4675,998.13
23/11/2020 05,158.465,4544.829000000003,458.7225,369.15500000000003,872.8775
23/11/2020 06,73.865,4544.829000000003,237.915,179.96750000000003,758.9200000000001
23/11/2020 07,26.6625,4544.829000000003,79.32500000000002,69.9525,744.645
23/11/2020 08,6.0625,4544.829000000003,28.947499999999998,42.6025,704.635
23/11/2020 09,2.625,4544.829000000003,20.7625,33.9525,628.4525
23/11/2020 10,6.055000000000001,4544.829000000003,33.822500000000005,21.667499999999997,560.1925
23/11/2020 11,8.702499999999999,4544.829000000003,94.48,26.127499999999998,597.85
23/11/2020 12,65.30499999999999,4544.829000000003,193.255,223.03500000000003,661.395
23/11/2020 13,131.1825,4544.829000000003,341.92,225.415,670.8125
23/11/2020 14,203.0625,4544.829000000003,511.16499999999996,375.08,642.1975
23/11/2020 15,269.5975,4544.829000000003,338.2925,449.845,615.5125
23/11/2020 16,378.255,4544.829000000003,349.36,498.78249999999997,586.2075
23/11/2020 17,422.91999999999996,4544.829000000003,522.03,545.525,546.8975
23/11/2020 18,541.815,4544.829000000003,685.73,569.0625,461.025
23/11/2020 19,674.6175000000001,4544.829000000003,890.9375,620.3075,410.505
23/11/2020 20,590.2824999999999,4544.829000000003,1334.835,715.7099999999999,451.83000000000004
