Date Time,solar_all_real_time,solar_installed_capacity,elia_day_ahead,elia_hour_ahead,elia_week_ahead
21/01/2015 01,0.0,2915.88,0.0,0.0,
21/01/2015 02,0.0,2915.88,0.0,0.0,
21/01/2015 03,0.0,2915.88,0.0,0.0,
21/01/2015 04,0.0,2915.88,0.0,0.0,
21/01/2015 05,0.0,2915.88,0.0,0.0,
21/01/2015 06,0.0,2915.88,0.0,0.0,
21/01/2015 07,0.0,2915.88,0.0,0.0,
21/01/2015 08,2.615,2915.88,8.077499999999999,6.715000000000001,
21/01/2015 09,82.11250000000001,2915.88,155.225,135.585,
21/01/2015 10,271.9475,2915.88,405.145,416.485,
21/01/2015 11,512.255,2915.88,631.4825000000001,644.2925,
21/01/2015 12,749.6975,2915.88,797.7375,778.625,
21/01/2015 13,809.8199999999999,2915.88,839.4925,829.1075,
21/01/2015 14,629.0625,2915.88,749.45,773.1575,
21/01/2015 15,358.01,2915.88,495.11249999999995,537.3525,
21/01/2015 16,117.15999999999998,2915.88,196.26250000000002,218.86749999999998,
21/01/2015 17,5.3325,2915.88,7.8975,8.49,
21/01/2015 18,0.0,2915.88,0.0,0.0,
21/01/2015 19,0.0,2915.88,0.0,0.0,
21/01/2015 20,0.0,2915.88,0.0,0.0,
21/01/2015 21,0.0,2915.88,0.0,0.0,
21/01/2015 22,0.0,2915.88,0.0,0.0,
21/01/2015 23,0.0,2915.88,0.0,0.0,
22/01/2015 00,0.0,2915.88,0.0,0.0,
22/01/2015 01,0.0,2915.88,0.0,0.0,
22/01/2015 02,0.0,2915.88,0.0,0.0,
22/01/2015 03,0.0,2915.88,0.0,0.0,
22/01/2015 04,0.0,2915.88,0.0,0.0,
22/01/2015 05,0.0,2915.88,0.0,0.0,
22/01/2015 06,0.0,2915.88,0.0,0.0,
22/01/2015 07,0.0,2915.88,0.0,0.0,
22/01/2015 08,0.57,2915.88,8.6325,6.4625,
22/01/2015 09,41.394999999999996,2915.88,176.56,141.15,
22/01/2015 10,97.3275,2915.88,477.4,407.7325,
22/01/2015 11,130.4675,2915.88,700.9125,605.2575,
22/01/2015 12,152.7825,2915.88,798.2425000000001,652.915,
22/01/2015 13,135.61,2915.88,790.81,575.2925,
22/01/2015 14,96.1875,2915.88,690.155,451.9775,
22/01/2015 15,52.155,2915.88,445.845,292.63,
22/01/2015 16,13.252500000000001,2915.88,156.85250000000002,112.165,
22/01/2015 17,0.2225,2915.88,6.6000000000000005,5.2725,
22/01/2015 18,0.0,2915.88,0.0,0.0,
22/01/2015 19,0.0,2915.88,0.0,0.0,
22/01/2015 20,0.0,2915.88,0.0,0.0,
22/01/2015 21,0.0,2915.88,0.0,0.0,
22/01/2015 22,0.0,2915.88,0.0,0.0,
22/01/2015 23,0.0,2915.88,0.0,0.0,
23/01/2015 00,0.0,2915.88,0.0,0.0,
23/01/2015 01,0.0,2915.88,0.0,0.0,
23/01/2015 02,0.0,2915.88,0.0,0.0,
23/01/2015 03,0.0,2915.88,0.0,0.0,
23/01/2015 04,0.0,2915.88,0.0,0.0,
23/01/2015 05,0.0,2915.88,0.0,0.0,
23/01/2015 06,0.0,2915.88,0.0,0.0,
23/01/2015 07,0.0,2915.88,0.0,0.0,
23/01/2015 08,0.5225,2915.88,6.5575,7.8675,
23/01/2015 09,56.915,2915.88,109.325,148.325,
23/01/2015 10,215.635,2915.88,285.0725,478.935,
23/01/2015 11,382.38,2915.88,449.625,779.5425,
23/01/2015 12,466.475,2915.88,552.4300000000001,939.8325,
23/01/2015 13,478.4075,2915.88,558.02,975.5574999999999,
23/01/2015 14,396.02750000000003,2915.88,493.42249999999996,889.2199999999999,
23/01/2015 15,230.015,2915.88,331.91249999999997,571.5550000000001,
23/01/2015 16,79.59,2915.88,137.7825,199.3625,
23/01/2015 17,3.2125000000000004,2915.88,7.0874999999999995,9.395,
23/01/2015 18,0.0,2915.88,0.0,0.0,
23/01/2015 19,0.0,2915.88,0.0,0.0,
23/01/2015 20,0.0,2915.88,0.0,0.0,
23/01/2015 21,0.0,2915.88,0.0,0.0,
23/01/2015 22,0.0,2915.88,0.0,0.0,
23/01/2015 23,0.0,2915.88,0.0,0.0,
24/01/2015 00,0.0,2915.88,0.0,0.0,
24/01/2015 01,0.0,2915.88,0.0,0.0,
24/01/2015 02,0.0,2915.88,0.0,0.0,
24/01/2015 03,0.0,2915.88,0.0,0.0,
24/01/2015 04,0.0,2915.88,0.0,0.0,
24/01/2015 05,0.0,2915.88,0.0,0.0,
24/01/2015 06,0.0,2915.88,0.0,0.0,
24/01/2015 07,0.0,2915.88,0.0,0.0,
24/01/2015 08,0.01,2915.88,3.2350000000000003,3.1925,
24/01/2015 09,15.745,2915.88,67.33500000000001,60.707499999999996,
24/01/2015 10,81.17,2915.88,198.71499999999997,163.1975,
24/01/2015 11,255.66749999999996,2915.88,317.7925,268.7875,
24/01/2015 12,500.545,2915.88,406.0125,340.0025,
24/01/2015 13,544.4625000000001,2915.88,474.39,407.28000000000003,
24/01/2015 14,458.9225,2915.88,514.0525,415.84000000000003,
24/01/2015 15,288.04499999999996,2915.88,372.3875,305.635,
24/01/2015 16,102.77250000000001,2915.88,141.6175,119.42500000000001,
24/01/2015 17,5.175,2915.88,8.02,6.944999999999999,
24/01/2015 18,0.0,2915.88,0.0,0.0,
24/01/2015 19,0.0,2915.88,0.0,0.0,
24/01/2015 20,0.0,2915.88,0.0,0.0,
24/01/2015 21,0.0,2915.88,0.0,0.0,
24/01/2015 22,0.0,2915.88,0.0,0.0,
24/01/2015 23,0.0,2915.88,0.0,0.0,
25/01/2015 00,0.0,2915.88,0.0,0.0,
25/01/2015 01,0.0,2915.88,0.0,0.0,
25/01/2015 02,0.0,2915.88,0.0,0.0,
25/01/2015 03,0.0,2915.88,0.0,0.0,
25/01/2015 04,0.0,2915.88,0.0,0.0,
25/01/2015 05,0.0,2915.88,0.0,0.0,
25/01/2015 06,0.0,2915.88,0.0,0.0,
25/01/2015 07,0.0,2915.88,0.0,0.0,
25/01/2015 08,0.28500000000000003,2915.88,5.12,5.6525,
25/01/2015 09,27.0,2915.88,71.5275,75.9175,
25/01/2015 10,109.63499999999999,2915.88,179.8325,204.33499999999998,
25/01/2015 11,191.31,2915.88,296.97249999999997,320.1725,
25/01/2015 12,221.03750000000002,2915.88,351.245,323.02750000000003,
25/01/2015 13,289.0075,2915.88,342.4,295.86249999999995,
25/01/2015 14,267.4075,2915.88,312.78,271.91499999999996,
25/01/2015 15,163.48000000000002,2915.88,186.94,194.94250000000002,
25/01/2015 16,52.7425,2915.88,70.0725,79.545,
25/01/2015 17,2.02,2915.88,5.185,6.074999999999999,
25/01/2015 18,0.0,2915.88,0.0,0.0,
25/01/2015 19,0.0,2915.88,0.0,0.0,
25/01/2015 20,0.0,2915.88,0.0,0.0,
25/01/2015 21,0.0,2915.88,0.0,0.0,
25/01/2015 22,0.0,2915.88,0.0,0.0,
25/01/2015 23,0.0,2915.88,0.0,0.0,
26/01/2015 00,0.0,2915.88,0.0,0.0,
26/01/2015 01,0.0,2915.88,0.0,0.0,
26/01/2015 02,0.0,2915.88,0.0,0.0,
26/01/2015 03,0.0,2915.88,0.0,0.0,
26/01/2015 04,0.0,2915.88,0.0,0.0,
26/01/2015 05,0.0,2915.88,0.0,0.0,
26/01/2015 06,0.0,2915.88,0.0,0.0,
26/01/2015 07,0.0,2915.88,0.0,0.0,
26/01/2015 08,0.0175,2915.88,1.555,1.08,
26/01/2015 09,8.754999999999999,2915.88,16.8725,12.830000000000002,
26/01/2015 10,40.28,2915.88,35.21,26.29,
26/01/2015 11,83.2575,2915.88,50.730000000000004,34.815,
26/01/2015 12,108.32,2915.88,54.510000000000005,40.824999999999996,
26/01/2015 13,122.97500000000001,2915.88,45.99,39.18,
26/01/2015 14,124.875,2915.88,33.2825,28.8725,
26/01/2015 15,131.6375,2915.88,20.7675,18.9375,
26/01/2015 16,54.7725,2915.88,9.46,13.340000000000002,
26/01/2015 17,2.4899999999999998,2915.88,0.885,1.5625,
26/01/2015 18,0.0,2915.88,0.0,0.0,
26/01/2015 19,0.0,2915.88,0.0,0.0,
26/01/2015 20,0.0,2915.88,0.0,0.0,
26/01/2015 21,0.0,2915.88,0.0,0.0,
26/01/2015 22,0.0,2915.88,0.0,0.0,
26/01/2015 23,0.0,2915.88,0.0,0.0,
27/01/2015 00,0.0,2915.88,0.0,0.0,
27/01/2015 01,0.0,2915.88,0.0,0.0,
27/01/2015 02,0.0,2915.88,0.0,0.0,
27/01/2015 03,0.0,2915.88,0.0,0.0,
27/01/2015 04,0.0,2915.88,0.0,0.0,
27/01/2015 05,0.0,2915.88,0.0,0.0,
27/01/2015 06,0.0,2915.88,0.0,0.0,
27/01/2015 07,0.0,2915.88,0.0,0.0,
27/01/2015 08,2.7475,2915.88,9.0325,7.2,
27/01/2015 09,72.3075,2915.88,97.255,79.83500000000001,
27/01/2015 10,266.645,2915.88,207.56,183.32750000000001,
27/01/2015 11,493.775,2915.88,252.255,301.77750000000003,
27/01/2015 12,448.485,2915.88,266.135,444.98999999999995,
27/01/2015 13,401.525,2915.88,264.88,473.51750000000004,
27/01/2015 14,457.63,2915.88,217.8975,429.19,
27/01/2015 15,372.255,2915.88,149.7175,304.82,
27/01/2015 16,164.9275,2915.88,70.2525,122.99749999999999,
27/01/2015 17,9.177499999999998,2915.88,6.7775,11.12,
27/01/2015 18,0.0,2915.88,0.0,0.0,
27/01/2015 19,0.0,2915.88,0.0,0.0,
27/01/2015 20,0.0,2915.88,0.0,0.0,
27/01/2015 21,0.0,2915.88,0.0,0.0,
27/01/2015 22,0.0,2915.88,0.0,0.0,
27/01/2015 23,0.0,2915.88,0.0,0.0,
28/01/2015 00,0.0,2915.88,0.0,0.0,
28/01/2015 01,0.0,2915.88,0.0,0.0,
28/01/2015 02,0.0,2915.88,0.0,0.0,
28/01/2015 03,0.0,2915.88,0.0,0.0,
28/01/2015 04,0.0,2915.88,0.0,0.0,
28/01/2015 05,0.0,2915.88,0.0,0.0,
28/01/2015 06,0.0,2915.88,0.0,0.0,
28/01/2015 07,0.0,2915.88,0.0,0.0,
28/01/2015 08,0.4675,2915.88,5.3475,3.85,
28/01/2015 09,36.185,2915.88,46.2225,33.3575,
28/01/2015 10,127.315,2915.88,93.6475,83.89999999999999,
28/01/2015 11,172.33,2915.88,115.2975,117.47,
28/01/2015 12,169.0675,2915.88,110.15,162.58249999999998,
28/01/2015 13,110.1575,2915.88,86.58500000000001,131.8075,
28/01/2015 14,62.13,2915.88,56.542500000000004,104.2425,
28/01/2015 15,37.4375,2915.88,45.035,78.355,
28/01/2015 16,16.939999999999998,2915.88,35.47,45.1175,
28/01/2015 17,1.2974999999999999,2915.88,5.077500000000001,5.3725000000000005,
28/01/2015 18,0.0,2915.88,0.0,0.0,
28/01/2015 19,0.0,2915.88,0.0,0.0,
28/01/2015 20,0.0,2915.88,0.0,0.0,
28/01/2015 21,0.0,2915.88,0.0,0.0,
28/01/2015 22,0.0,2915.88,0.0,0.0,
28/01/2015 23,0.0,2915.88,0.0,0.0,
29/01/2015 00,0.0,2915.88,0.0,0.0,
29/01/2015 01,0.0,2915.88,0.0,0.0,
29/01/2015 02,0.0,2915.88,0.0,0.0,
29/01/2015 03,0.0,2915.88,0.0,0.0,
29/01/2015 04,0.0,2915.88,0.0,0.0,
29/01/2015 05,0.0,2915.88,0.0,0.0,
29/01/2015 06,0.0,2915.88,0.0,0.0,
29/01/2015 07,0.0,2915.88,0.0,0.0,
29/01/2015 08,3.4699999999999998,2915.88,13.315000000000001,12.1,
29/01/2015 09,133.32,2915.88,149.15,129.6575,
29/01/2015 10,399.1675,2915.88,362.48999999999995,310.255,
29/01/2015 11,629.995,2915.88,486.9,409.65000000000003,
29/01/2015 12,572.2774999999999,2915.88,472.95000000000005,380.15500000000003,
29/01/2015 13,508.9625,2915.88,394.61,323.8175,
29/01/2015 14,458.47749999999996,2915.88,290.0325,249.85000000000002,
29/01/2015 15,312.865,2915.88,179.89499999999998,168.2475,
29/01/2015 16,103.0,2915.88,82.5175,74.47,
29/01/2015 17,8.8325,2915.88,9.4025,8.395,
29/01/2015 18,0.0,2915.88,0.0,0.0,
29/01/2015 19,0.0,2915.88,0.0,0.0,
29/01/2015 20,0.0,2915.88,0.0,0.0,
29/01/2015 21,0.0,2915.88,0.0,0.0,
29/01/2015 22,0.0,2915.88,0.0,0.0,
29/01/2015 23,0.0,2915.88,0.0,0.0,
30/01/2015 00,0.0,2915.88,0.0,0.0,
30/01/2015 01,0.0,2915.88,0.0,0.0,
30/01/2015 02,0.0,2915.88,0.0,0.0,
30/01/2015 03,0.0,2915.88,0.0,0.0,
30/01/2015 04,0.0,2915.88,0.0,0.0,
30/01/2015 05,0.0,2915.88,0.0,0.0,
30/01/2015 06,0.0,2915.88,0.0,0.0,
30/01/2015 07,0.0,2915.88,0.0,0.0,
30/01/2015 08,0.6950000000000001,2915.88,17.5525,8.79,
30/01/2015 09,20.2,2915.88,193.8125,79.27499999999999,
30/01/2015 10,68.045,2915.88,512.4075,186.6275,
30/01/2015 11,178.52499999999998,2915.88,707.7249999999999,313.88749999999993,
30/01/2015 12,367.71500000000003,2915.88,745.0825,443.41,
30/01/2015 13,463.60999999999996,2915.88,654.4649999999999,512.6899999999999,
30/01/2015 14,423.82,2915.88,532.185,505.265,
30/01/2015 15,283.4425,2915.88,396.41999999999996,353.78999999999996,
30/01/2015 16,126.64999999999998,2915.88,177.825,143.75,
30/01/2015 17,14.489999999999998,2915.88,18.7175,17.2675,
30/01/2015 18,0.0,2915.88,0.0,0.0,
30/01/2015 19,0.0,2915.88,0.0,0.0,
30/01/2015 20,0.0,2915.88,0.0,0.0,
30/01/2015 21,0.0,2915.88,0.0,0.0,
30/01/2015 22,0.0,2915.88,0.0,0.0,
30/01/2015 23,0.0,2915.88,0.0,0.0,
31/01/2015 00,0.0,2915.88,0.0,0.0,
31/01/2015 01,0.0,2915.88,0.0,0.0,
31/01/2015 02,0.0,2915.88,0.0,0.0,
31/01/2015 03,0.0,2915.88,0.0,0.0,
31/01/2015 04,0.0,2915.88,0.0,0.0,
31/01/2015 05,0.0,2915.88,0.0,0.0,
31/01/2015 06,0.0,2915.88,0.0,0.0,
31/01/2015 07,0.0,2915.88,0.0,0.0,
31/01/2015 08,4.025,2915.88,17.3125,22.65,
31/01/2015 09,156.185,2915.88,180.7,229.395,
31/01/2015 10,515.0025,2915.88,438.36749999999995,653.2275,
31/01/2015 11,850.38,2915.88,558.3325,924.605,
31/01/2015 12,898.3700000000001,2915.88,502.53000000000003,917.9825,
31/01/2015 13,740.4825,2915.88,403.8975,777.29,
31/01/2015 14,531.9225,2915.88,305.90999999999997,597.99,
31/01/2015 15,308.25,2915.88,231.4975,425.9125,
31/01/2015 16,115.47749999999999,2915.88,111.5575,194.0225,
31/01/2015 17,9.590000000000002,2915.88,13.255,22.5175,
31/01/2015 18,0.0,2915.88,0.0,0.0,
31/01/2015 19,0.0,2915.88,0.0,0.0,
31/01/2015 20,0.0,2915.88,0.0,0.0,
31/01/2015 21,0.0,2915.88,0.0,0.0,
31/01/2015 22,0.0,2915.88,0.0,0.0,
31/01/2015 23,0.0,2915.88,0.0,0.0,
01/02/2015 00,0.0,2915.88,0.0,0.0,
01/02/2015 01,0.0,2915.88,0.0,0.0,
01/02/2015 02,0.0,2915.88,0.0,0.0,
01/02/2015 03,0.0,2915.88,0.0,0.0,
01/02/2015 04,0.0,2915.88,0.0,0.0,
01/02/2015 05,0.0,2915.88,0.0,0.0,
01/02/2015 06,0.0,2915.88,0.0,0.0,
01/02/2015 07,0.0,2915.88,0.0,0.0,
01/02/2015 08,1.3475000000000001,2915.88,8.575,11.275,
01/02/2015 09,49.177499999999995,2915.88,58.9675,80.485,
01/02/2015 10,119.91749999999999,2915.88,126.82499999999999,189.995,
01/02/2015 11,173.7075,2915.88,184.23749999999998,251.60249999999996,
01/02/2015 12,192.595,2915.88,232.4725,256.5575,
01/02/2015 13,186.93749999999997,2915.88,276.74,223.19,
01/02/2015 14,184.7575,2915.88,281.03249999999997,184.675,
01/02/2015 15,138.4075,2915.88,225.7175,132.925,
01/02/2015 16,61.7,2915.88,115.31,70.5375,
01/02/2015 17,8.8175,2915.88,18.0575,10.9225,
01/02/2015 18,0.0,2915.88,0.0,0.0,
01/02/2015 19,0.0,2915.88,0.0,0.0,
01/02/2015 20,0.0,2915.88,0.0,0.0,
01/02/2015 21,0.0,2915.88,0.0,0.0,
01/02/2015 22,0.0,2915.88,0.0,0.0,
01/02/2015 23,0.0,2915.88,0.0,0.0,
02/02/2015 00,0.0,2915.88,0.0,0.0,
02/02/2015 01,0.0,2915.88,0.0,0.0,
02/02/2015 02,0.0,2915.88,0.0,0.0,
02/02/2015 03,0.0,2915.88,0.0,0.0,
02/02/2015 04,0.0,2915.88,0.0,0.0,
02/02/2015 05,0.0,2915.88,0.0,0.0,
02/02/2015 06,0.0,2915.88,0.0,0.0,
02/02/2015 07,0.0,2915.88,0.0,0.0,
02/02/2015 08,5.01,2915.88,18.325000000000003,19.855,
02/02/2015 09,135.62,2915.88,139.9025,180.4925,
02/02/2015 10,408.60749999999996,2915.88,316.755,448.225,
02/02/2015 11,701.8725,2915.88,449.1975,609.015,
02/02/2015 12,739.6300000000001,2915.88,505.8125,666.8499999999999,
02/02/2015 13,676.0675,2915.88,456.66999999999996,615.9275,
02/02/2015 14,571.26,2915.88,408.0175,533.6800000000001,
02/02/2015 15,365.9425,2915.88,319.29999999999995,412.3775,
02/02/2015 16,157.57750000000001,2915.88,161.1625,193.275,
02/02/2015 17,16.925,2915.88,24.767500000000002,26.367499999999996,
02/02/2015 18,0.0,2915.88,0.0,0.0,
02/02/2015 19,0.0,2915.88,0.0,0.0,
02/02/2015 20,0.0,2915.88,0.0,0.0,
02/02/2015 21,0.0,2915.88,0.0,0.0,
02/02/2015 22,0.0,2915.88,0.0,0.0,
02/02/2015 23,0.0,2915.88,0.0,0.0,
03/02/2015 00,0.0,2915.88,0.0,0.0,
03/02/2015 01,0.0,2915.88,0.0,0.0,
03/02/2015 02,0.0,2915.88,0.0,0.0,
03/02/2015 03,0.0,2915.88,0.0,0.0,
03/02/2015 04,0.0,2915.88,0.0,0.0,
03/02/2015 05,0.0,2915.88,0.0,0.0,
03/02/2015 06,0.0,2915.88,0.0,0.0,
03/02/2015 07,0.0,2915.88,0.0,0.0,
03/02/2015 08,4.46,2915.88,19.1975,28.805,
03/02/2015 09,101.32,2915.88,123.9125,249.71000000000004,
03/02/2015 10,313.3225,2915.88,276.6425,615.1625,
03/02/2015 11,605.7375,2915.88,416.53249999999997,787.3975,
03/02/2015 12,790.265,2915.88,519.225,809.3274999999999,
03/02/2015 13,647.3924999999999,2915.88,554.9425,788.2975,
03/02/2015 14,486.895,2915.88,531.4350000000001,701.0425,
03/02/2015 15,397.26000000000005,2915.88,441.625,505.485,
03/02/2015 16,223.39,2915.88,207.2275,201.6475,
03/02/2015 17,35.262499999999996,2915.88,32.542500000000004,27.395000000000003,
03/02/2015 18,0.0,2915.88,0.0,0.0,
03/02/2015 19,0.0,2915.88,0.0,0.0,
03/02/2015 20,0.0,2915.88,0.0,0.0,
03/02/2015 21,0.0,2915.88,0.0,0.0,
03/02/2015 22,0.0,2915.88,0.0,0.0,
03/02/2015 23,0.0,2915.88,0.0,0.0,
04/02/2015 00,0.0,2915.88,0.0,0.0,
04/02/2015 01,0.0,2915.88,0.0,0.0,
04/02/2015 02,0.0,2915.88,0.0,0.0,
04/02/2015 03,0.0,2915.88,0.0,0.0,
04/02/2015 04,0.0,2915.88,0.0,0.0,
04/02/2015 05,0.0,2915.88,0.0,0.0,
04/02/2015 06,0.0,2915.88,0.0,0.0,
04/02/2015 07,0.0,2915.88,0.0,0.0,
04/02/2015 08,15.215,2915.88,42.965,38.1125,
04/02/2015 09,228.4275,2915.88,345.34,310.64,
04/02/2015 10,684.8875,2915.88,821.5799999999999,824.8425,
04/02/2015 11,1159.4424999999999,2915.88,1094.66,1143.4524999999999,
04/02/2015 12,1326.0825,2915.88,1245.3899999999999,1299.99,
04/02/2015 13,1173.2549999999999,2915.88,1203.56,1321.965,
04/02/2015 14,859.8775,2915.88,1077.12,1224.155,
04/02/2015 15,566.2375,2915.88,817.125,943.065,
04/02/2015 16,256.12,2915.88,345.885,396.96250000000003,
04/02/2015 17,34.74999999999999,2915.88,46.7875,52.78,
04/02/2015 18,0.0,2915.88,0.0,0.0,
04/02/2015 19,0.0,2915.88,0.0,0.0,
04/02/2015 20,0.0,2915.88,0.0,0.0,
04/02/2015 21,0.0,2915.88,0.0,0.0,
04/02/2015 22,0.0,2915.88,0.0,0.0,
04/02/2015 23,0.0,2915.88,0.0,0.0,
05/02/2015 00,0.0,2915.88,0.0,0.0,
05/02/2015 01,0.0,2915.88,0.0,0.0,
05/02/2015 02,0.0,2915.88,0.0,0.0,
05/02/2015 03,0.0,2915.88,0.0,0.0,
05/02/2015 04,0.0,2915.88,0.0,0.0,
05/02/2015 05,0.0,2915.88,0.0,0.0,
05/02/2015 06,0.0,2915.88,0.0,0.0,
05/02/2015 07,0.0,2915.88,0.0,0.0,
05/02/2015 08,8.1275,2915.88,32.177499999999995,36.177499999999995,
05/02/2015 09,115.63999999999999,2915.88,216.36,272.3,
05/02/2015 10,306.405,2915.88,496.62500000000006,692.585,
05/02/2015 11,575.5075,2915.88,734.5324999999999,963.765,
05/02/2015 12,727.9875,2915.88,889.7149999999999,1009.555,
05/02/2015 13,746.2825,2915.88,910.6399999999999,970.205,
05/02/2015 14,583.6175000000001,2915.88,887.28,868.45,
05/02/2015 15,344.06,2915.88,716.3325,701.8925,
05/02/2015 16,157.41250000000002,2915.88,326.2575,327.88,
05/02/2015 17,20.4125,2915.88,46.834999999999994,49.529999999999994,
05/02/2015 18,0.0,2915.88,0.0,0.0,
05/02/2015 19,0.0,2915.88,0.0,0.0,
05/02/2015 20,0.0,2915.88,0.0,0.0,
05/02/2015 21,0.0,2915.88,0.0,0.0,
05/02/2015 22,0.0,2915.88,0.0,0.0,
05/02/2015 23,0.0,2915.88,0.0,0.0,
06/02/2015 00,0.0,2915.88,0.0,0.0,
06/02/2015 01,0.0,2915.88,0.0,0.0,
06/02/2015 02,0.0,2915.88,0.0,0.0,
06/02/2015 03,0.0,2915.88,0.0,0.0,
06/02/2015 04,0.0,2915.88,0.0,0.0,
06/02/2015 05,0.0,2915.88,0.0,0.0,
06/02/2015 06,0.0,2915.88,0.0,0.0,
06/02/2015 07,0.0,2915.88,0.0,0.0,
06/02/2015 08,12.9575,2915.88,42.275,32.6125,
06/02/2015 09,174.6725,2915.88,314.5425,212.6925,
06/02/2015 10,428.2875,2915.88,667.5749999999999,503.43,
06/02/2015 11,862.73,2915.88,856.1075000000001,762.475,
06/02/2015 12,1186.6,2915.88,1086.5375000000001,1030.9825,
06/02/2015 13,1338.0925,2915.88,1292.7225,1204.8975,
06/02/2015 14,1258.735,2915.88,1382.21,1275.8274999999999,
06/02/2015 15,924.4975000000002,2915.88,1155.5674999999999,1041.4250000000002,
06/02/2015 16,425.76000000000005,2915.88,525.8875,471.96500000000003,
06/02/2015 17,60.515,2915.88,79.265,71.80250000000001,
06/02/2015 18,0.0,2915.88,0.0,0.0,
06/02/2015 19,0.0,2915.88,0.0,0.0,
06/02/2015 20,0.0,2915.88,0.0,0.0,
06/02/2015 21,0.0,2915.88,0.0,0.0,
06/02/2015 22,0.0,2915.88,0.0,0.0,
06/02/2015 23,0.0,2915.88,0.0,0.0,
07/02/2015 00,0.0,2915.88,0.0,0.0,
07/02/2015 01,0.0,2915.88,0.0,0.0,
07/02/2015 02,0.0,2915.88,0.0,0.0,
07/02/2015 03,0.0,2915.88,0.0,0.0,
07/02/2015 04,0.0,2915.88,0.0,0.0,
07/02/2015 05,0.0,2915.88,0.0,0.0,
07/02/2015 06,0.0,2915.88,0.0,0.0,
07/02/2015 07,0.0,2915.88,0.0,0.0,
07/02/2015 08,33.1125,2915.88,62.145,60.477500000000006,
07/02/2015 09,363.5775,2915.88,385.6225,426.09000000000003,
07/02/2015 10,907.1625,2915.88,796.1725,1039.4925,
07/02/2015 11,1324.59,2915.88,863.0699999999999,1322.5900000000001,
07/02/2015 12,1353.5225,2915.88,745.3675000000001,1222.96,
07/02/2015 13,1126.8425,2915.88,546.5325,917.2425000000001,
07/02/2015 14,941.7375,2915.88,360.005,672.45,
07/02/2015 15,472.19,2915.88,247.74,466.75750000000005,
07/02/2015 16,156.46999999999997,2915.88,121.8925,247.40750000000003,
07/02/2015 17,23.525000000000002,2915.88,23.6325,44.292500000000004,
07/02/2015 18,0.0,2915.88,0.0,0.0,
07/02/2015 19,0.0,2915.88,0.0,0.0,
07/02/2015 20,0.0,2915.88,0.0,0.0,
07/02/2015 21,0.0,2915.88,0.0,0.0,
07/02/2015 22,0.0,2915.88,0.0,0.0,
07/02/2015 23,0.0,2915.88,0.0,0.0,
08/02/2015 00,0.0,2915.88,0.0,0.0,
08/02/2015 01,0.0,2915.88,0.0,0.0,
08/02/2015 02,0.0,2915.88,0.0,0.0,
08/02/2015 03,0.0,2915.88,0.0,0.0,
08/02/2015 04,0.0,2915.88,0.0,0.0,
08/02/2015 05,0.0,2915.88,0.0,0.0,
08/02/2015 06,0.0,2915.88,0.0,0.0,
08/02/2015 07,0.0,2915.88,0.0,0.0,
08/02/2015 08,9.1925,2915.88,55.05,37.43,
08/02/2015 09,99.1425,2915.88,355.94500000000005,235.14499999999998,
08/02/2015 10,238.0625,2915.88,800.5899999999999,563.5125,
08/02/2015 11,414.24,2915.88,1033.7150000000001,839.315,
08/02/2015 12,737.7499999999999,2915.88,1038.5725,922.6075,
08/02/2015 13,776.2925,2915.88,831.51,785.7449999999999,
08/02/2015 14,778.61,2915.88,625.6075,640.495,
08/02/2015 15,623.9125,2915.88,412.23,467.505,
08/02/2015 16,348.4475,2915.88,188.785,240.3525,
08/02/2015 17,59.69,2915.88,39.24499999999999,52.4575,
08/02/2015 18,0.0,2915.88,0.0,0.0,
08/02/2015 19,0.0,2915.88,0.0,0.0,
08/02/2015 20,0.0,2915.88,0.0,0.0,
08/02/2015 21,0.0,2915.88,0.0,0.0,
08/02/2015 22,0.0,2915.88,0.0,0.0,
08/02/2015 23,0.0,2915.88,0.0,0.0,
09/02/2015 00,0.0,2915.88,0.0,0.0,
09/02/2015 01,0.0,2915.88,0.0,0.0,
09/02/2015 02,0.0,2915.88,0.0,0.0,
09/02/2015 03,0.0,2915.88,0.0,0.0,
09/02/2015 04,0.0,2915.88,0.0,0.0,
09/02/2015 05,0.0,2915.88,0.0,0.0,
09/02/2015 06,0.0,2915.88,0.0,0.0,
09/02/2015 07,0.0,2915.88,0.0,0.0,
09/02/2015 08,3.575,2915.88,13.489999999999998,13.8625,
09/02/2015 09,81.6,2915.88,67.6,63.045,
09/02/2015 10,249.26,2915.88,130.83,119.60999999999999,
09/02/2015 11,300.63500000000005,2915.88,179.82,163.755,
09/02/2015 12,260.0375,2915.88,196.63,186.39,
09/02/2015 13,227.7925,2915.88,187.0475,172.88,
09/02/2015 14,177.09500000000003,2915.88,168.79500000000002,130.83499999999998,
09/02/2015 15,103.53,2915.88,137.92499999999998,91.1125,
09/02/2015 16,40.44,2915.88,86.59,55.027499999999996,
09/02/2015 17,4.555,2915.88,21.65,14.325000000000001,
09/02/2015 18,0.0,2915.88,0.0,0.0,
09/02/2015 19,0.0,2915.88,0.0,0.0,
09/02/2015 20,0.0,2915.88,0.0,0.0,
09/02/2015 21,0.0,2915.88,0.0,0.0,
09/02/2015 22,0.0,2915.88,0.0,0.0,
09/02/2015 23,0.0,2915.88,0.0,0.0,
10/02/2015 00,0.0,2915.88,0.0,0.0,
