Date Time,load_all_real_time,elia_day_ahead
28/01/2015 03,9736.182499999999,9674.0775
28/01/2015 04,9705.422499999999,9605.25
28/01/2015 05,10088.109999999999,9992.875
28/01/2015 06,11171.272500000001,10975.1725
28/01/2015 07,12089.414999999999,11970.822499999998
28/01/2015 08,12479.877499999999,12326.939999999999
28/01/2015 09,12547.4725,12462.760000000002
28/01/2015 10,12584.77,12356.54
28/01/2015 11,12702.715,12478.9525
28/01/2015 12,12584.0625,12337.920000000002
28/01/2015 13,12677.552499999998,12510.285
28/01/2015 14,12636.095000000001,12432.820000000002
28/01/2015 15,12628.662499999999,12416.185
28/01/2015 16,12603.4,12335.0275
28/01/2015 17,13008.6175,12871.7075
28/01/2015 18,13135.289999999999,12966.6525
28/01/2015 19,12601.775,12473.75
28/01/2015 20,11966.904999999999,11761.442500000001
28/01/2015 21,11411.362500000001,11165.91
28/01/2015 22,11595.045,11301.345000000001
28/01/2015 23,11572.4,11339.745
29/01/2015 00,10955.522500000001,10734.552499999998
29/01/2015 01,10500.255,10266.817500000001
29/01/2015 02,10151.2225,9872.2575
29/01/2015 03,9885.625,9761.962500000001
29/01/2015 04,9852.665,9694.195
29/01/2015 05,10185.5325,10078.1275
29/01/2015 06,11268.37,11122.5
29/01/2015 07,12278.6325,12024.105
29/01/2015 08,12504.662499999999,12411.185
29/01/2015 09,12524.43,12238.2525
29/01/2015 10,12483.08,12460.44
29/01/2015 11,12617.6875,12400.6625
29/01/2015 12,12346.605,12264.244999999999
29/01/2015 13,12315.41,12712.3
29/01/2015 14,12226.795,12986.585
29/01/2015 15,12242.307499999999,12966.279999999999
29/01/2015 16,12186.555,12923.150000000001
29/01/2015 17,12685.3725,13322.067500000001
29/01/2015 18,13016.66,13314.6725
29/01/2015 19,12528.04,12578.664999999999
29/01/2015 20,11926.6075,12451.682499999999
29/01/2015 21,11399.5575,11861.37
29/01/2015 22,11683.45,12048.3975
29/01/2015 23,11679.525,11671.91
30/01/2015 00,11153.420000000002,10778.5375
30/01/2015 01,10699.935,10339.9475
30/01/2015 02,10298.7775,10037.9275
30/01/2015 03,10083.645,9767.127499999999
30/01/2015 04,10008.5425,9779.449999999999
30/01/2015 05,10402.9325,10047.565
30/01/2015 06,11430.6525,11279.425
30/01/2015 07,12414.75,12056.5225
30/01/2015 08,12671.3175,12344.8325
30/01/2015 09,12954.955,12463.6575
30/01/2015 10,13018.404999999999,12601.312500000002
30/01/2015 11,12983.5025,12701.5325
30/01/2015 12,12653.9275,12301.68
30/01/2015 13,12621.025,12290.7325
30/01/2015 14,12379.550000000001,12158.880000000001
30/01/2015 15,12244.3225,12005.3125
30/01/2015 16,12159.0925,11880.5025
30/01/2015 17,12545.425,12586.715
30/01/2015 18,12798.805,12335.5975
30/01/2015 19,12318.904999999999,12068.11
30/01/2015 20,11757.9,11544.685
30/01/2015 21,11150.4725,11024.6475
30/01/2015 22,11471.737500000001,11274.8275
30/01/2015 23,11600.094999999998,11248.2675
31/01/2015 00,11034.990000000002,10691.65
31/01/2015 01,10439.184999999998,10200.484999999999
31/01/2015 02,10015.789999999999,9812.1875
31/01/2015 03,9748.465,9137.3475
31/01/2015 04,9583.1825,9275.895
31/01/2015 05,9536.81,9349.0125
31/01/2015 06,9794.095000000001,9397.935000000001
31/01/2015 07,10052.15,9861.427500000002
31/01/2015 08,10570.217499999999,10413.46
31/01/2015 09,11093.535,10948.285
31/01/2015 10,11307.550000000001,11146.974999999999
31/01/2015 11,11465.575,11257.9675
31/01/2015 12,11508.005000000001,11234.3825
31/01/2015 13,11336.2275,11145.5725
31/01/2015 14,11184.9525,10917.5875
31/01/2015 15,11085.437499999998,10907.1
31/01/2015 16,11013.845,10811.6325
31/01/2015 17,11566.6025,11305.177499999998
31/01/2015 18,12018.97,11656.795
31/01/2015 19,11672.825,11399.737500000001
31/01/2015 20,11143.567500000001,10909.41
31/01/2015 21,10643.177500000002,10396.1325
31/01/2015 22,10817.215,10577.2075
31/01/2015 23,10963.112500000001,10744.7175
01/02/2015 00,10511.635,10267.19
01/02/2015 01,10060.515,9740.9275
01/02/2015 02,9640.244999999999,9419.7875
01/02/2015 03,9345.585,9154.26
01/02/2015 04,9253.74,8981.43
01/02/2015 05,9163.05,8895.447499999998
01/02/2015 06,9224.199999999999,9114.1275
01/02/2015 07,9324.3925,9076.04
01/02/2015 08,9733.207499999999,9455.025
01/02/2015 09,10324.145,10028.385
01/02/2015 10,10800.01,10480.1325
01/02/2015 11,11215.035,10966.665
01/02/2015 12,11461.824999999999,11150.6625
01/02/2015 13,11234.295,10929.5575
01/02/2015 14,10937.162499999999,10685.009999999998
01/02/2015 15,10808.3125,10573.805
01/02/2015 16,10669.9125,10522.567500000001
01/02/2015 17,11113.6625,10972.7975
01/02/2015 18,11870.65,11333.529999999999
01/02/2015 19,11728.400000000001,11490.362500000001
01/02/2015 20,11269.805,11100.9175
01/02/2015 21,10824.34,10558.932499999999
01/02/2015 22,10965.87,10670.0625
01/02/2015 23,10937.602499999999,10666.37
02/02/2015 00,10488.817500000001,10126.74
02/02/2015 01,10075.145,9783.697499999998
02/02/2015 02,9697.0275,9434.7225
02/02/2015 03,9426.5025,9235.5475
02/02/2015 04,9503.9225,9289.48
02/02/2015 05,10041.9275,9770.7225
02/02/2015 06,11323.59,10887.11
02/02/2015 07,12411.335000000001,11982.17
02/02/2015 08,12621.2325,12487.2475
02/02/2015 09,12767.125,12423.57
02/02/2015 10,12753.712499999998,12560.55
02/02/2015 11,12794.04,12625.5775
02/02/2015 12,12648.9375,12431.384999999998
02/02/2015 13,12677.1625,12548.3025
02/02/2015 14,12619.5875,12364.9025
02/02/2015 15,12568.3775,12317.814999999999
02/02/2015 16,12635.095000000001,12356.5275
02/02/2015 17,13061.8125,12818.76
02/02/2015 18,13533.025000000001,13081.85
02/02/2015 19,13053.71,12733.61
02/02/2015 20,12449.555,12202.34
02/02/2015 21,11744.872500000001,11638.119999999999
02/02/2015 22,11919.1075,11716.1325
02/02/2015 23,11886.6175,11555.7425
03/02/2015 00,11369.307499999999,11150.942500000001
03/02/2015 01,10862.4025,10514.815
03/02/2015 02,10518.0475,10168.385
03/02/2015 03,10208.467499999999,9904.8625
03/02/2015 04,10165.65,9794.485
03/02/2015 05,10539.51,10151.3
03/02/2015 06,11734.9525,11104.555
03/02/2015 07,12727.932499999999,11723.5825
03/02/2015 08,12845.365,11947.275
03/02/2015 09,12909.810000000001,12591.705
03/02/2015 10,12890.76,12688.672499999999
03/02/2015 11,12997.3875,12712.1275
03/02/2015 12,12659.452500000001,12604.8525
03/02/2015 13,12758.125,12407.1875
03/02/2015 14,12664.275000000001,12468.4375
03/02/2015 15,12569.982499999998,12381.570000000002
03/02/2015 16,12456.03,12339.005000000001
03/02/2015 17,12779.865000000002,12752.9675
03/02/2015 18,13602.7575,13011.895
03/02/2015 19,13152.1625,12806.7225
03/02/2015 20,12468.8925,12284.53
03/02/2015 21,11794.377499999999,11641.2625
03/02/2015 22,11947.2625,11758.775000000001
03/02/2015 23,11896.09,11712.857499999998
04/02/2015 00,11359.215,11096.5625
04/02/2015 01,10948.180000000002,10604.435
04/02/2015 02,10553.72,10250.59
04/02/2015 03,10365.842499999999,9952.0175
04/02/2015 04,10357.365,9880.574999999999
04/02/2015 05,10746.6775,10310.5625
04/02/2015 06,11861.785,11493.685000000001
04/02/2015 07,12747.3925,12434.505000000001
04/02/2015 08,12972.939999999999,12827.294999999998
04/02/2015 09,13085.0925,12869.04
04/02/2015 10,12892.61,12832.8825
04/02/2015 11,12888.614999999998,12802.285000000002
04/02/2015 12,12682.87,12462.42
04/02/2015 13,12682.1875,12604.2525
04/02/2015 14,12515.314999999999,12506.439999999999
04/02/2015 15,12531.63,12400.752499999999
04/02/2015 16,12455.3675,12360.265
04/02/2015 17,12754.0275,12669.33
04/02/2015 18,13492.1125,12845.3975
04/02/2015 19,13111.295,12792.727499999999
04/02/2015 20,12498.6,12265.755000000001
04/02/2015 21,11899.43,11753.3725
04/02/2015 22,12133.037499999999,11857.29
04/02/2015 23,12043.635,11850.16
05/02/2015 00,11536.965,11230.855000000001
05/02/2015 01,11042.305,10732.615
05/02/2015 02,10676.2375,10314.32
05/02/2015 03,10411.7525,10110.2175
05/02/2015 04,10350.427499999998,10118.75
05/02/2015 05,10684.795,10423.462500000001
05/02/2015 06,11883.404999999999,11500.287499999999
05/02/2015 07,12917.6475,12559.49
05/02/2015 08,12943.2625,12881.755
05/02/2015 09,13123.487500000001,12755.9375
05/02/2015 10,13165.994999999999,12811.2125
05/02/2015 11,13116.7425,13024.965
05/02/2015 12,12872.4275,12621.037499999999
05/02/2015 13,12899.244999999999,12626.935
05/02/2015 14,12843.945,12480.522500000001
05/02/2015 15,12857.162499999999,12539.68
05/02/2015 16,12822.567500000001,12502.3175
05/02/2015 17,13174.3475,13136.720000000001
05/02/2015 18,13650.4925,13163.189999999999
05/02/2015 19,13154.689999999999,13008.942500000001
05/02/2015 20,12505.232500000002,12422.06
05/02/2015 21,11944.6325,11732.6525
05/02/2015 22,12234.2825,12000.029999999999
05/02/2015 23,12314.414999999999,12010.9075
06/02/2015 00,11675.335000000001,11570.24
06/02/2015 01,11255.475,10905.597500000002
06/02/2015 02,10851.885,10565.4825
06/02/2015 03,10597.310000000001,10235.5375
06/02/2015 04,10483.2575,10218.3475
06/02/2015 05,10817.28,10582.182499999999
06/02/2015 06,11973.59,11653.145
06/02/2015 07,12939.74,12696.2275
06/02/2015 08,13030.75,12854.45
06/02/2015 09,13222.2225,13057.987500000001
06/02/2015 10,13144.6875,13077.760000000002
06/02/2015 11,13107.197500000002,12904.362500000001
06/02/2015 12,12820.720000000001,12568.02
06/02/2015 13,12746.409999999998,12503.357499999998
06/02/2015 14,12541.8825,12326.535
06/02/2015 15,12443.029999999999,12276.9825
06/02/2015 16,12324.929999999998,12201.815
06/02/2015 17,12521.8825,12435.9225
06/02/2015 18,13158.869999999999,12607.12
06/02/2015 19,12773.52,12463.735
06/02/2015 20,12209.52,11970.5825
06/02/2015 21,11709.915,11449.8875
06/02/2015 22,11989.144999999999,11877.735
06/02/2015 23,12122.085,11881.302500000002
07/02/2015 00,11527.71,11234.91
07/02/2015 01,11028.845000000001,10717.2625
07/02/2015 02,10592.484999999999,10254.68
07/02/2015 03,10224.4025,10021.012499999999
07/02/2015 04,10014.97,9694.93
07/02/2015 05,9937.3825,9663.857499999998
07/02/2015 06,10150.8825,9950.602499999999
07/02/2015 07,10387.9375,10154.6975
07/02/2015 08,10776.6925,10636.43
07/02/2015 09,11277.085,11074.685
07/02/2015 10,11506.8625,11222.422499999999
07/02/2015 11,11633.5025,11404.4125
07/02/2015 12,11620.755,11983.279999999999
07/02/2015 13,11382.8525,11457.8675
07/02/2015 14,11200.572500000002,10985.432499999999
07/02/2015 15,11141.405,10943.7975
07/02/2015 16,11206.925000000001,10898.772500000001
07/02/2015 17,11445.842499999999,11405.892499999998
07/02/2015 18,12003.7,11744.262499999999
07/02/2015 19,11653.8425,11477.82
07/02/2015 20,11184.302499999998,10941.875
07/02/2015 21,10705.0225,10544.7625
07/02/2015 22,10829.1025,10642.4175
07/02/2015 23,10911.1025,10785.965
08/02/2015 00,10477.5175,10182.8575
08/02/2015 01,10038.404999999999,9749.182499999999
08/02/2015 02,9566.8725,9382.439999999999
08/02/2015 03,9214.2625,8965.5975
08/02/2015 04,9093.564999999999,8829.4075
08/02/2015 05,9146.7325,8743.7625
08/02/2015 06,9252.880000000001,8985.3675
08/02/2015 07,9266.6625,9074.3825
08/02/2015 08,9582.5925,9356.8225
08/02/2015 09,10240.845000000001,9871.74
08/02/2015 10,10591.16,10244.039999999999
08/02/2015 11,10965.125,10758.154999999999
08/02/2015 12,11050.432499999999,10953.3125
08/02/2015 13,10718.615,10603.2525
08/02/2015 14,10442.105,10315.9575
08/02/2015 15,10310.6225,10212.26
08/02/2015 16,10184.11,10143.6125
08/02/2015 17,10501.502499999999,10493.002499999999
08/02/2015 18,11479.067500000001,10993.795
08/02/2015 19,11540.0575,11165.8025
08/02/2015 20,11180.1225,10983.515000000001
08/02/2015 21,10730.94,10523.11
08/02/2015 22,10837.142500000002,10609.954999999998
08/02/2015 23,10829.4825,10545.630000000001
09/02/2015 00,10333.182499999999,10117.4275
09/02/2015 01,10043.6025,9701.857499999998
09/02/2015 02,9712.385,9322.880000000001
09/02/2015 03,9457.9075,9204.557499999999
09/02/2015 04,9420.7425,9296.182499999999
09/02/2015 05,9881.327500000001,9719.002499999999
09/02/2015 06,11117.779999999999,10944.5025
09/02/2015 07,12189.175,11901.2225
09/02/2015 08,12413.3,12286.0675
09/02/2015 09,12646.9975,12415.7175
09/02/2015 10,12629.6025,12368.345
09/02/2015 11,12824.4725,12505.34
09/02/2015 12,12641.7475,12441.925000000001
09/02/2015 13,12759.029999999999,12456.765000000001
09/02/2015 14,12601.515,12454.675000000001
09/02/2015 15,12559.88,12324.89
09/02/2015 16,12522.990000000002,12304.1225
09/02/2015 17,12880.1375,12619.494999999999
09/02/2015 18,13305.89,13074.102499999999
09/02/2015 19,12869.99,12668.105000000001
09/02/2015 20,12216.6525,12102.384999999998
09/02/2015 21,11584.8225,11339.365
09/02/2015 22,11797.044999999998,11581.2125
09/02/2015 23,11693.8475,11522.23
10/02/2015 00,11035.1175,10972.007500000002
10/02/2015 01,10531.9525,10305.4675
10/02/2015 02,10150.535,10027.735
10/02/2015 03,9995.455,9681.7975
10/02/2015 04,10039.545,9609.1175
10/02/2015 05,10457.509999999998,10130.16
10/02/2015 06,11630.5425,11398.017500000002
10/02/2015 07,12564.162499999999,12377.675
10/02/2015 08,12677.502499999999,12489.2125
10/02/2015 09,12829.010000000002,12517.1675
10/02/2015 10,12842.755000000001,12658.8825
10/02/2015 11,13006.6775,12694.707499999999
10/02/2015 12,12807.05,12463.9925
10/02/2015 13,12805.055,12622.1425
10/02/2015 14,12726.3925,12432.375
10/02/2015 15,12713.6875,12304.0275
10/02/2015 16,12635.3,12342.7025
10/02/2015 17,12931.307499999999,12812.6775
10/02/2015 18,13358.805,13240.1625
10/02/2015 19,12919.384999999998,12718.085
10/02/2015 20,12258.067500000001,12050.4275
10/02/2015 21,11613.050000000001,11528.765000000001
10/02/2015 22,11821.7825,11651.4025
10/02/2015 23,11673.720000000001,11627.3875
11/02/2015 00,10914.935,10944.3575
11/02/2015 01,10417.91,10371.2325
11/02/2015 02,10061.364999999998,9999.9975
11/02/2015 03,9809.83,9838.712500000001
11/02/2015 04,9802.01,9703.8825
11/02/2015 05,10250.1725,10196.567500000001
11/02/2015 06,11385.2025,11233.5875
11/02/2015 07,12438.06,12124.730000000001
11/02/2015 08,12644.59,12566.3325
11/02/2015 09,12824.695000000002,12636.490000000002
11/02/2015 10,12920.655,12600.0875
11/02/2015 11,13028.982499999998,12814.9225
11/02/2015 12,12779.022500000001,12713.525000000001
11/02/2015 13,12750.7325,12611.9525
11/02/2015 14,12623.7725,12416.65
11/02/2015 15,12522.065,12479.2775
11/02/2015 16,12475.105,12268.009999999998
11/02/2015 17,12576.109999999999,12657.820000000002
11/02/2015 18,13237.525,12717.355
11/02/2015 19,12929.49,12619.849999999999
11/02/2015 20,12358.3175,12143.6375
11/02/2015 21,11664.5225,11576.72
11/02/2015 22,11896.83,11724.9925
11/02/2015 23,11853.215,11623.9575
12/02/2015 00,11275.41,11073.76
12/02/2015 01,10763.279999999999,10618.51
12/02/2015 02,10286.21,10229.305
12/02/2015 03,10193.5825,9890.0725
12/02/2015 04,10198.9875,9932.7075
12/02/2015 05,10597.685,10308.099999999999
12/02/2015 06,11748.345000000001,11405.497500000001
12/02/2015 07,12783.352499999999,12512.615
12/02/2015 08,12778.277499999998,12647.8975
12/02/2015 09,12921.2975,12547.467499999999
12/02/2015 10,12836.7425,12772.315
12/02/2015 11,12927.075,12705.705
12/02/2015 12,12565.907500000001,12489.6375
12/02/2015 13,12448.17,12399.704999999998
12/02/2015 14,12275.1675,12222.0975
12/02/2015 15,12201.279999999999,12097.052499999998
12/02/2015 16,12072.842499999999,12020.0075
12/02/2015 17,12288.1525,12301.005
12/02/2015 18,13053.135,12520.5925
12/02/2015 19,12817.51,12485.587500000001
12/02/2015 20,12178.5975,12025.42
12/02/2015 21,11537.525,11479.052499999998
12/02/2015 22,11790.205,11756.4875
12/02/2015 23,11706.965,11684.8125
13/02/2015 00,11082.255,11012.9375
13/02/2015 01,10713.362500000001,10477.7775
13/02/2015 02,10278.3825,10075.795
13/02/2015 03,10094.7925,9911.7425
13/02/2015 04,10079.384999999998,9783.99
13/02/2015 05,10456.342499999999,10219.1425
13/02/2015 06,11467.630000000001,11323.1475
13/02/2015 07,12478.825,12179.720000000001
13/02/2015 08,12563.142500000002,12397.544999999998
13/02/2015 09,12674.8,12587.817500000001
13/02/2015 10,12560.210000000001,12407.205000000002
13/02/2015 11,12582.075,12417.0975
13/02/2015 12,12185.737500000001,12159.192500000001
13/02/2015 13,11994.067500000001,11971.45
13/02/2015 14,11800.644999999999,11654.825
13/02/2015 15,11587.602499999999,11659.4875
13/02/2015 16,11599.1575,12145.675000000001
13/02/2015 17,11742.565,12367.52
13/02/2015 18,12434.865000000002,12578.79
13/02/2015 19,12139.984999999999,10233.635
13/02/2015 20,11568.052500000002,12100.215
13/02/2015 21,10961.630000000001,11017.8675
13/02/2015 22,11227.029999999999,11239.805
13/02/2015 23,11211.647500000001,11239.7
14/02/2015 00,10501.9075,10589.8825
14/02/2015 01,9837.927500000002,9975.0025
14/02/2015 02,9413.5475,9551.7475
14/02/2015 03,9145.7925,9152.592499999999
14/02/2015 04,8943.905,9031.01
14/02/2015 05,8973.58,8878.239999999998
14/02/2015 06,9318.765000000001,9160.23
14/02/2015 07,9541.735,9579.15
14/02/2015 08,10034.0,9940.875
14/02/2015 09,10693.67,10445.887499999999
14/02/2015 10,10974.02,10788.7525
14/02/2015 11,11117.8,10978.85
14/02/2015 12,11073.154999999999,10844.1775
14/02/2015 13,10855.065,10553.0875
14/02/2015 14,10596.14,10535.935000000001
14/02/2015 15,10528.4275,10378.28
14/02/2015 16,10432.77,10482.385
14/02/2015 17,10623.244999999999,10686.5425
14/02/2015 18,11365.942500000001,11048.835
14/02/2015 19,11207.725,10902.5975
14/02/2015 20,10693.01,10622.4475
14/02/2015 21,10154.244999999999,10111.255
14/02/2015 22,10272.994999999999,10257.9025
14/02/2015 23,10441.735,10263.7725
15/02/2015 00,9931.7725,9824.965
15/02/2015 01,9459.8975,9351.9225
15/02/2015 02,9046.0225,8927.53
15/02/2015 03,8835.9775,8619.24
15/02/2015 04,8713.5325,8547.282500000001
15/02/2015 05,8738.252499999999,8591.91
15/02/2015 06,8908.1975,8758.27
15/02/2015 07,8973.532500000001,8755.66
15/02/2015 08,9159.2625,9188.630000000001
15/02/2015 09,9581.275,9592.86
15/02/2015 10,9972.835000000001,9790.769999999999
15/02/2015 11,10201.8025,10202.0975
15/02/2015 12,10081.817500000001,10194.115000000002
15/02/2015 13,9725.375,9795.785
15/02/2015 14,9533.2425,9514.845
15/02/2015 15,9352.689999999999,9516.97
15/02/2015 16,9318.782500000001,9259.285
15/02/2015 17,9607.485,9666.864999999998
15/02/2015 18,10646.6875,10357.654999999999
15/02/2015 19,10840.295,10593.865000000002
15/02/2015 20,10559.8575,10429.405
15/02/2015 21,10237.519999999999,9993.1925
15/02/2015 22,10386.827500000001,10252.9925
15/02/2015 23,10447.0425,10198.7625
16/02/2015 00,9953.625,9758.705000000002
16/02/2015 01,9583.5075,9422.4725
16/02/2015 02,9218.6525,9096.825
16/02/2015 03,9125.835,8823.55
16/02/2015 04,9184.1525,8969.837500000001
16/02/2015 05,9654.775,9498.28
16/02/2015 06,10770.5925,10730.210000000001
16/02/2015 07,11415.285,11639.2425
16/02/2015 08,11835.4425,11525.2775
16/02/2015 09,12168.0475,11760.9325
16/02/2015 10,12249.4875,11992.314999999999
16/02/2015 11,12445.245,12091.935
16/02/2015 12,12257.7,11933.984999999999
16/02/2015 13,12238.845000000001,12083.634999999998
16/02/2015 14,12061.655,12368.475
16/02/2015 15,12062.49,12332.3375
16/02/2015 16,11906.160000000002,11783.454999999998
16/02/2015 17,12138.895,11964.812500000002
16/02/2015 18,12790.2275,12411.5775
16/02/2015 19,12446.32,12178.09
16/02/2015 20,11874.619999999999,11649.962500000001
16/02/2015 21,11247.6625,11094.98
16/02/2015 22,11454.36,11241.35
16/02/2015 23,11345.3925,11155.065
17/02/2015 00,10789.23,10553.04
17/02/2015 01,10254.675,9946.71
17/02/2015 02,9936.945,9626.34
17/02/2015 03,9663.669999999998,9537.91
17/02/2015 04,9777.762499999999,9472.5425
17/02/2015 05,10145.5275,9971.4475
17/02/2015 06,11052.0975,11028.2325
17/02/2015 07,11746.122499999998,11477.17
17/02/2015 08,12135.6625,11738.5425
17/02/2015 09,12477.982499999998,12097.75
17/02/2015 10,12749.845,12260.279999999999
17/02/2015 11,12865.2325,12603.6
17/02/2015 12,12623.38,12309.335
17/02/2015 13,12508.2475,12282.955
17/02/2015 14,12352.4025,12102.1275
17/02/2015 15,12202.119999999999,12010.262499999999
17/02/2015 16,12096.775,11818.4925
17/02/2015 17,12170.1875,12130.7975
17/02/2015 18,12737.2875,12427.98
17/02/2015 19,12604.880000000001,12084.1175
17/02/2015 20,12005.5575,11683.42
17/02/2015 21,11453.735,11136.762499999999
17/02/2015 22,11730.5375,11365.230000000001
17/02/2015 23,11683.1775,11282.7225
